name	Biocide	Metal	Heat	Virulence	Acid
CP031258		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpA2,rmpC,rmpD	
CP002380					
CP014400					
CP015742					
HG918041	qacEdelta1	merD,merP,merR,merT,terB,terC,terD,terE			
CP016074					
MF547507					
CP032203					
DQ103758					
NC_011226					
CP026405	qacEdelta1	merR,merT			
CP045065					
NC_010881					
CP015854				ehxA,espP,etpD,katP,toxB	
LT960780					
AY540995					
CP001500					
NC_012549					
CP001427					
NC_017055					
NC_011880					
CP015277					
CP041518					
CP009646					
AP018175					
CP014422		cadD			
CP009005					
CP002435					
CP024506					
CP007613					
CP018753					
CP025566					
CP032338					
NC_014031					
CP003480					
KX356458					
CP026557					
KT345946		merA,merD,merE,merR,merT			
CP010126				astA	
CP019995					
MG489944					
CP009918					
CP015275					
MF156267					
NC_019243					
MK541987					
CP025678					
CP009319		merD,merE,merF,merP,merR,merT			
CP014436					
CP036958					
LN679999					
NC_015179					
NC_007719					
CP024053					
CP038509					
KF874499		merC			
CP027481					
HG796347					
CP019567					
NC_020981					
CP039281					
LR134131					
CP019447					
NC_012790					
CP045303					
CP005093					
MN232204					
EU410482					
CP038650					
LT985216					
CP014558					
CP003439					
AP010957					
CP019238					
JQ432564					
CP038637					
CP024362					
MH113855		merA,merB,merD,merE,merP,merR,merT			
CP044539					
CP003454					
NC_007772				cpe	
MK356561					
CP038464	qacF	merA,merB,merD,merE,merP,merR,merT			
CP033351		terD,terW,terZ			
MH423312					
CP001270					
HG796364					
CP036955					
NC_020298					
JN315882					
CP039320		merA,merD,merE,merR,merT			
AP010806					
CP014857					
CP002750					
KJ721790		merC			
CP012180					
CP030883					
MG886287					
CP021191					
KT448819					
CP018670		ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP021758					
NC_019313					
CP034761					
KC895984					
KX833071					
CP014604					
NC_010406					
CP018118					
CP020512					
CP031070					
CP023891					
AP019405	qacEdelta1	pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP001507					
NC_010903					
CP010414					
CP012512					
KP294352					
CP028382				ehxA,epeA,espP,iha,saa,subA,subB	
CP036446					
CP027191					
CP012123					
CP026012		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpC,rmpD	
AP009513					
CP010161					
CP015635					
AY325804					
CP041052	qacE	merA,merB,merD,merE,merP,merR,merT			
CP010395					
CP039159					
NC_019989					
NC_004942					
CP018320					
CP025129					
CP037495					
CP002531					
CP028173					
NC_011258					
CP032859					
CP013569					
NC_008507					
KX447767					
CP044643					
JN692546					
KJ484632					
MK860176					
CP000028					
AP011162					
MG100202					
CP027930					
DQ995355					
CP022914				astA,capU,eatA,ltcA	
CP014825					
CP034476					
LR026973					
NC_015059					
CP019027					
MH140434					
CP041922					
CP034100					
CP023352				eatA	
CP015859					
CP004088					
LT599051					
CP020978					
CP043192	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP014405					
CP019317					
CP021103		silA,silB,silC,silE,silF,silP,silR,silS			
KY000055					
CP000322					
CP029910	qacEdelta1	merC,merP,merR,merT			
NC_004985					
CP036589					
NC_023904		merC			
CP020069		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP015155					
CP004862					
AL645771					
CP037944				ehxA,espP,katP,toxB	
CP023686					
LT838203					
CP004007					
CP002974					
NC_015166					
LT985238					
MK973085					
CP035502					
CP031319					
CP031671		cadD			
AP019847					
CP014895					
AY545598				astA,cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,mchF,tsh	
NC_003140		arsB,arsC,arsR,cadD			
NC_019087					
JQ821354					
CP026510					
CP019366					
CP032270					
CP022021	bcrB,bcrC	cadC			
CP030472		cadD		sed,sej,ser	
HG796440					
CP014614					
CP017211					
CP026821					
CP034751					
CP017255					
CP021356					
AB910519					
CP013100					
CP018987					
KJ776580					
CP040913					
NC_010518					
CP000476					
CP040465					
CP035407					
CP002182		arsB,arsH			
DQ011112					
CP032868					
CP029739		pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP042514	qacEdelta1,qacG2				
CP001021					
NC_016140					
LT963400					
CP041341					
NC_007101					
CP032943					
CP044827					
CP016354					
CP011500					
MK376338					
CP035750					
CP045722					
AF113972					
NC_017158					
CP029765					
CP028999					
AF176225					
CP009635					
NC_015213					
CP028473					
CP001660					
AE017045					
NC_009999					
CP010353					
CP032894					
CP042113					
AB022096					
LN735560					
CP026318					
CP001702					
AP006620					
KX856067					
D14403					
CP026690					
CP017133					
CP001522					
GQ900380		cadD			
CP015988					
CP018472		copA,copL			
CP024538		merA,merD,merE,merR,merT			
CP030523		cadD			
CP033404					
NC_015903					
NC_012173					
CP002311					
MH785233		cadD			
CP017102					
CP026830				capU,ipaH9.8,sepA,virF	
CP033518					
CP026691					
CP019146					
CP022602					
HF560645					
CP011933					
CP026184					
CP024656					
CP000120					
CP044271					
LR134132					
NC_017478					
NC_021918					
CP032120					
CP044806					
NC_016611					
KJ599675					
NC_002252					
CP033253	qacEdelta1	terD,terW,terZ			
LR134429					
CP028551					
CP013935					
CP037093					
CP038597					
KY433363					
CP030679	qacA,qacR				
CP002575					
CP033394	qacEdelta1	merC,merP,merR,merT			
KU896918					
CP041277					
NC_013548					
CP009871		silA,silB,silC,silF,silP,silR,silS			
CP031398					
CP013968					
CP012429					
NC_001395					
CP042595					
CP030400	qacC				
AF295100					
MK376351					
NC_014842					
CP000391					
CP014302					
NC_005088		merD,merE,merF,merP,merR,merT			
GQ900399		cadD		sel30	
CP018443					
CP025033	qacB,qacR				
NC_019349					
CP018113					
CP044512					
NC_010422					
CP022365					
CP012804					
CP003986					
MF543359					
CP011290					
CP006267					
CP040761					
CP009445					
CP035208					
HM807367					
CP008799					
CP023135		pcoA,pcoB,silB,silF,silR,terE		iroD,iroN,iucA,iucB,rmpA	
CP020948					
CP036948					
MF072963					
CP012742					
CP045855					
CP004872					
NC_001415					
CP029898					
CP017798					
MH781719					
CP009027					
CP023062				aap,aar,aatA,agg3A,agg3B,agg3C,agg3D,aggR,astA	
NC_021654	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP014318					
CP030598		cadD			
CP024452					
NC_019759					
CP012367		tcrB			
LR134422					
CP012276					
KT315926					
CP033375					
CP026240					
CP036605					
MH522417					
CP022126	qacEdelta1				
JX134061					
CP009059					
KT448817					
NC_014131					
NC_010578					
CP015289					
CP025879					
CP030456	qacC				
NC_021718					
NC_022607					
KJ484635					
NC_022902					
CP043429					
CP033536					
AP019191	qacEdelta1				
KY019258	qacEdelta1,qacL	terD,terW,terZ			
CP040240					
NC_024987					
NC_015314					
CP033798		pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
CP002231					
CP014932					
CP007723					
CP001728					
LT594096					
NC_019335					
CP016801					
NC_022242	qacEdelta1				
KX618701					
CP015420					
CP028588					
CP039324					
FJ705806					
CP034560					
CP000417					
CP033889					
CP013739					
KX452392					
CP007677					
CP017138					
KM659097					
CP034789	qacEdelta1	merC			
CP014395					
CP025858				cfaC,eatA	
CP010837					
CP006034					
CP041232					
NC_011877					
CP039309					
M21778					
CP012913					
MG299148					
CP000105					
CP003487					
CP040323					
LT985237					
NC_018492					
CP038468					
CP031942					
CP044537					
HG796448					
CP012973		cadD			
CP037244					
CP026018	qacEdelta1	merA,merD,merR,merT			
CP018476					
AP014687					
NC_014232				astA,capU,ltcA	
CP021968					
X04466					
CP003779					
CP001265					
CP013518					
CP010094					
CP023928		merC			
CP001362					
CP023721					
CP022907					
CP029394					
CP043636					
CP029446	qacEdelta1				
CP017364					
CP021752	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP041677					
CP018877					
AP009243					
CP025889				cfaC	
JX843237					
AP019532					
CP021887					
CP032236					
GQ900433					
CP019766					
MH587578	qacC				
CP030025					
CP039483					
NC_005054	qacC				
NC_009139					
CP010882				senB	
CP044659					
CP014336					
CP022935					
CP023438					
AP018456	qacEdelta1			senB	
NC_010937					
CP010417					
AP017937					
CP027115					
KX434883					
NC_009507					
CP035201					
CP005939					
CP017309					
CP000700					
CP010859					
NC_011404					
NC_016975					
CP010708					
NC_012148					
CP026203					
CP013715					
CP030423		cadD		sed,sej,ser	
CP033617					
CP023156					
CP024772					
NC_025180					
CP028345					
CP006987					
CP024664					
NC_002305					
NC_017400					
AP017921					
NC_010258					
MG869625					
CP029085		cadD		sed,sej,ser	
CP006621					
CP015446					
NC_012160					
KM583810					
CP041182	qacEdelta1,qacL	terD,terW,terZ			
CR626928					
CP017576					
D85144					
AP004832		cadD			
NC_010509					
MH909344					
CP036772					
NC_002146					
NC_010600					
KC005723					
AF156893					
CP027441				ehxA,epeA,espP,iha,saa,sab,subA,subB	
DQ089807					
CP016572					
CP018142					
JX548317					
CP024674		arsD,arsR,pcoA,pcoR,silA,silP,silR			
CP018181					
CP035227					
CP027309					
CP024102					
NC_021227					
KX785324					
KT897278					
CP029079		arsB,arsC,arsR,cadD			
NC_022092					
NC_015511					
AB119526					
CP003650					
CP000537					
CP045836					
CP031020					
CP021846	qacEdelta1				
CP014640					
AP017916					
FN543096		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS			
CP034140					
CP034782					
CP025390					
CP017587					
CP015305					
NC_011513					
CP030191	qacEdelta1				
CP045382					
CP039394					
NC_017172	qacEdelta1				
CP014827					
CP029121					
CP001155					
CP029441		arsA,arsD,arsR,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP023261					
AP018247					
KY795977					
HG796360					
FO834905				iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpC	
CP037434					
NC_020385					
CP018253				ehxA,espP,etpD,katP,toxB	
NC_008766					
AY394560					
CP043934		pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
HG813239					
NC_007206					
NC_012163					
CP034762					
CP012450					
NC_007801					
CP018658					
DQ145546					
KT223766					
CP016720					
NC_011882					
CP035297		cadC			
CP031073					
AP014659					
L31578					
CP041531					
CP001295					
CP009562		merA,merB,merD,merE,merP,merR,merT			
CP025462		merC,merP,merR,merT		iucA,iucB,iucC,iutA	
NC_012512					
LR134469					
NC_003132					
CP010056					
AF479774					
AB244976					
KY435936					
CP024296				ltcA	
NC_009377					
AP014681					
CP024462					
AP019688	qacEdelta1	merC,merP,merR,merT			
CP035568					
MK355502	qacL	pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ			
NC_002129					
CP023476					
NC_009651	qacEdelta1				
KF697250					
NC_021293					
CP038614					
HG530657					
AF205068					
CP032133					
JQ269336					
CP020393					
NC_015313					
CP031370					
NC_022739	srpS	merD,merE,merF,merP,merR,merT			
CP029572					
CP010234					
NC_013340		arsB,arsC,arsR,mco			
KM580532					
CP019874					
CP029728					
KU882682	qacC				
CP023961					
CP039319					
CP002316					
CP018334					
CP026748					
NC_025179				iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA	
CP042633				faeG,hlyA-alpha	
JF308631					
CP003586					
CP040721					
NC_016037					
NC_020552					
CP026497					
GQ900408					
CP014807					
NC_013365		merC,merP,merR,merT			
CP032123					
CP020504					
NC_008389					
CP018697					
CP018992		merC			
NC_019142					
NC_012111					
MF547511					
CP001646					
CP025475					
CP026540					
HM991869					
CP024358					
CP033734					
CP002195					
CP019755					
CP018939					
CP034029					
CP026391	qacEdelta1	merA,merD,merE,merR,merT,terD,terW,terZ			
CP006839	qacA,qacR	cadC,cadD,merA,merB,merT			
CP024195					
KU726616	qacEdelta1				
CP028983					
NC_011861					
CP037958					
CP007015					
CP013774					
CP001813					
CP042635					
NC_014227					
CP002318					
LT591903					
NC_019106					
CP024558		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
JX174169					
CP001426					
KY075654					
JX846826					
NC_008565					
CP040922				iucA,iucB,iucC,iucD,iutA	
AP018201					
AP020323	qacA,qacR	arsB,arsC,arsR,cadD			
CP025463		merC,merP,merR,merT			
CP029577	qacEdelta1			senB	
CP026415					
CP012594					
CP003672					
CP001054					
NC_009928					
CP014631					
CP044144				ehxA,espP,etpD,katP	
JF308629					
CP020750					
U30316					
CP012421					
CP009155					
CP015794					
CP003366					
CP002203					
CP041079					
NC_014726					
CP013798					
CP040270					
CP044980					
CP022224					
CP014080					
KP691637					
CP017086					
CP016932					
CP012867					
CP018790					
CP037998					
CU458745					
CP016265					
CP026718					
CP025993					
CP000751					
CP029656		cadD		sed,sej,ser	
CP031086					
CP015450					
LT960785					
CP032639					
CP025010		merC			
FN543094					
KX426232					
CP032516	qacEdelta1	merC,merP,merR,merT		senB	
AB277723					
NC_004253					
NC_019117				iucA,iucB,iucC,iucD,iutA	
CP032282					
LT960783					
AP010905					
HG970648					
CP000424					
CP001961					
HQ023861					
CP030669		cadD			
CP003818					
DQ305402					
MK649829				iucA,iucB,iucC,iutA	
CP044079					
NC_019039					
CP027670	qacEdelta1	merA,merD,merE,merP,merR,merT			
NC_020296					
CP044794					
CP003814					
CP035358					
CP018073					
CP015236					
CP015366					
LN908839					
NC_011731					
HM003572					
CP010022					
CP006726					
NC_019388					
NC_017181					
CP029676					
CP044280					
CP012925					
NC_020539	qacA,qacR	cadC,cadD			
CP002111		cadD			
NC_021727					
MH325469	qacEdelta1				
NC_002698		merA,merD,merE,merP,merR,merT		capU,ipaD,ipaH9.8,sepA,virF	
CP001307					
CP009475					
CP036312					
CP042158					
NC_013317					
CP013628					
CP033534					
CP021215					
CP016367					
CP012984					
CP024721	qacEdelta1	merC,merP,merR,merT			
KM067908					
CP041047					
CP013783					
MF554637					
CP019710					
CP016611					
KC663407					
HM807366					
CP016297					
MF175188					
MF679143					
CP018824					
CP035518					
CP003767					
CP013298					
CP023850	qacEdelta1				
CP036594					
CP041006					
CP041009	qacA,qacR	cadC,cadD,merA,merB,merT			
NC_010643					
KU549175					
CP017468					
NC_003904					
NC_004923					
CP025850				capU,eatA	
NC_004950					
CP028814					
CP035943					
NC_017424					
CP032336					
LN832561					
CP029583					
CP023723		terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpA2,rmpC,rmpD	
CP035144					
NC_011720					
NC_012241					
CP029869					
CP042017					
CP034677					
CP022240					
CP013807					
CP045833					
MG800339					
NC_010815					
CP030224		arsA,arsD,arsR			
MF679147					
NC_005919					
CP031224					
CP018178					
CP025642		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpD	
NC_012807					
HE965804					
CP021845					
CP013772					
JQ004409	qacEdelta1				
CP001218					
CP018313		terB,terC,terD,terE			
KX784502					
CP024363					
CP014684					
LT985303					
CP031420					
NC_017296					
CP000047					
CP039699					
MG271839	qacEdelta1				
KX957972					
AJ293027					
MK167989					
NC_015695					
NC_010542					
NC_017476					
JX847602					
NC_019941					
CP045549					
CP043620					
FR745874		arsB,arsC,arsH,arsR			
CP031720					
CP031227					
CP022085					
CP010769					
CP001294					
CP027247					
FP340277					
NC_019982					
NC_019305					
CP010823					
CP013822					
KX756454					
CP029138		merC,merP,merR,merT			
U57647					
NC_023329					
CP028803					
NC_020276					
MK628734					
CP040866	qacC				
CP006924					
CP014317					
NC_014113					
KP342511					
CP042482		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE	shsP,trxLHR,yfdX1,yfdX2		
CP004873					
CP039485					
CP013166					
NC_015741					
MH594579	qacEdelta1	merC,merP,merR,merT			
CP015356					
MK649826		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silP,silR,silS		iucA,iucB,iucC,iutA	
NC_016634					
AM236081					
CP020416					
CP015307					
AY061891					
KX783440					
AP014877					
CP023041					
CP024709					
CP010325					
HF560646					
CP002632					
CP035219					
CP042333					
CP006043					
KR870314					
LR134130					
CP032706					
NC_011980				cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,mchF,tsh	
NC_010286					
KU574030					
CP020980					
CP035721	qacEdelta1				
KP691638					
KC757417					
CP025626	qacEdelta1				
MH286946					
MK413721		merA,merR,merT,terB,terC,terD,terE		iucA,iucB,iucC,iutA	
NC_018637					
CP039864					
CP012919					
NC_012886					
CP026271					
FQ482074	qacEdelta1				
AP019622					
CP012486					
CP014570					
CP045182					
CP021667					
CP036750					
CP011161					
CP003743					
MK973079					
CP041098					
JQ004006					
CP010343					
CP026175		merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP033225					
NC_002122					
NC_016806					
AP018249					
CP002137		cadD			
CP040598					
KX784503					
CP003303					
CP040386					
CP031711					
CP036372		merC,merP,merR,merT			
GQ398086				senB	
LC480203					
CP034394					
NC_025190					
CP032337					
CP011986		merC			
AP018170					
NC_011101					
KX094555					
CP030098					
NC_002490					
CP018844					
CP043037					
CP012953					
CP002941					
CP003443					
LT591905					
CP010626					
JX194160		merD,merP,merR,merT			
CP002752					
CP034865					
NC_010279					
JQ776508					
CP033812					
CP043619					
NC_008607					
CP019016					
CP039494					
CP035933					
CP019565					
CP000762					
NC_011261					
NC_018879					
CP009260					
NC_014231					
CP028975	qacEdelta1	merA,merB,merC,merD,merG,merP,merR,merT,pcoS,terD,terW,terZ			
CP027438					
CP034788	qacL	terD,terW,terZ			
CP033033					
CP011585					
CP000992					
CP028479		arsA,arsD,arsR			
NC_006258					
CP017216					
CP001718					
NC_006129					
NC_012033					
CP000403					
HG796361					
CP034119					
CP019084					
CP010111					
