name	pMLST_scheme	Sequence_type	Nearest_ST
KR559889	inchi2	None	
CP021933	inchi2	None	
CP015009	inchi2	None	
CP022920	inchi2	None	
NC_007941	inchi2	None	
NC_015068	inchi2	None	
NC_011889	inchi2	None	
KX856066	inchi2	3	
NC_017236	inchi2	None	
KM583809	inchi2	None	
CP010766	inchi2	None	
CP015293	inchi2	None	
NC_025043	inchi2	None	
MK878890	inchi2	None	
CP023885	inchi2	None	
CP033959	inchi2	None	
CP001149	inchi2	None	
CP040312	inchi2	None	
CP025683	inchi2	None	
MK770642	inchi2	None	
CP001352	inchi2	None	
AP008972	inchi2	None	
CP044803	inchi2	None	
CP009564	inchi2	None	
CP008791	inchi2	None	
JQ783055	inchi2	None	
LT985310	inchi2	None	
AB370337	inchi2	None	
AP018206	inchi2	None	
CP026854	inchi2	None	
AE001578	inchi2	None	
CP006988	inchi2	None	
U96609	inchi2	None	
CP021977	inchi2	None	
CP024714	inchi2	None	
CP024864	inchi2	None	
CP017877	inchi2	None	
CP011991	inchi2	None	
CP024182	inchi2	None	
GQ900409	inchi2	None	
NC_019740	inchi2	None	
EU294228	inchi2	None	
CP025470	inchi2	None	
NC_008501	inchi2	None	
HM756641	inchi2	None	
JN687470	inchi2	None	
EU727537	inchi2	None	
MF497782	inchi2	None	
CP021440	inchi2	None	
NC_004320	inchi2	None	
NC_013519	inchi2	None	
CP022542	inchi2	None	
CP019254	inchi2	None	
CP043741	inchi2	None	
CP013001	inchi2	None	
CP018950	inchi2	None	
GQ900462	inchi2	None	
NC_019202	inchi2	None	
NC_014213	inchi2	None	
CP044139	inchi2	None	
CP022090	inchi2	None	
LS423453	inchi2	None	
CP010856	inchi2	None	
CP033254	inchi2	None	
KP143090	inchi2	None	
CP012977	inchi2	None	
CP019773	inchi2	None	
CP016763	inchi2	None	
KM583819	inchi2	None	
CP029059	inchi2	None	
NC_005923	inchi2	None	
MF072961	inchi2	None	
CP001256	inchi2	None	
CP020462	inchi2	None	
CP045326	inchi2	None	
KY471145	inchi2	None	
CP003623	inchi2	None	
DQ996271	inchi2	None	
KM063576	inchi2	None	
CP027196	inchi2	None	
MH286948	inchi2	None	
DQ859906	inchi2	None	
CP035352	inchi2	None	
NC_011223	inchi2	None	
CP012708	inchi2	None	
GQ900455	inchi2	None	
CP009853	inchi2	None	
CP021716	inchi2	None	
NC_015390	inchi2	None	
MK878894	inchi2	None	
MF344564	inchi2	None	
CP025812	inchi2	None	
CP045412	inchi2	None	
CP019751	inchi2	None	
AP019369	inchi2	None	
NC_015904	inchi2	None	
AP018497	inchi2	None	
NC_013780	inchi2	None	
CP004879	inchi2	None	
CP024231	inchi2	None	
JQ348845	inchi2	None	
LS992172	inchi2	None	
CP023182	inchi2	None	
NC_019347	inchi2	None	
HE610902	inchi2	None	
CP016845	inchi2	None	
CP000007	inchi2	None	
CP001491	inchi2	None	
CP029965	inchi2	None	
KU932027	inchi2	None	
NC_004734	inchi2	None	
LC316979	inchi2	None	
CP037237	inchi2	None	
CP038503	inchi2	None	
CP017362	inchi2	None	
CP012490	inchi2	None	
CP031100	inchi2	None	
NC_009670	inchi2	None	
CP037938	inchi2	None	
CP030228	inchi2	None	
CP040905	inchi2	None	
CP033062	inchi2	None	
CP026740	inchi2	None	
CP028099	inchi2	None	
MK748465	inchi2	None	
CP012630	inchi2	None	
JX469383	inchi2	None	
CP033779	inchi2	None	
CP020732	inchi2	None	
CP024449	inchi2	None	
CP012025	inchi2	None	
CP001168	inchi2	None	
KT754163	inchi2	None	
CP039398	inchi2	None	
CP018715	inchi2	None	
CP030469	inchi2	None	
AP018212	inchi2	None	
CP030113	inchi2	None	
NC_011966	inchi2	None	
CP010737	inchi2	None	
NC_004832	inchi2	None	
KC853438	inchi2	None	
CP012642	inchi2	None	
CP028886	inchi2	None	
CP032528	inchi2	None	
CP037493	inchi2	None	
CP030509	inchi2	None	
CP026210	inchi2	None	
CP020051	inchi2	None	
CP030230	inchi2	None	
CP035792	inchi2	None	
CP015237	inchi2	None	
EU271968	inchi2	None	
CP033758	inchi2	None	
CP032319	inchi2	None	
CP041533	inchi2	None	
NC_009661	inchi2	None	
CP001008	inchi2	None	
AP012038	inchi2	None	
KT852971	inchi2	None	
CP003091	inchi2	None	
KX434881	inchi2	None	
CP040928	inchi2	None	
CP010393	inchi2	None	
CP002908	inchi2	None	
CP016725	inchi2	None	
CP009603	inchi2	None	
CP002576	inchi2	None	
CP021878	inchi2	None	
LN831038	inchi2	None	
NC_011857	inchi2	None	
NC_018684	inchi2	None	
CP044963	inchi2	None	
NC_013395	inchi2	None	
CP021756	inchi2	None	
CP025417	inchi2	None	
CP034573	inchi2	None	
CP015279	inchi2	None	
AF022806	inchi2	None	
LN890334	inchi2	None	
CP040271	inchi2	None	
KX711708	inchi2	None	
CP008812	inchi2	None	
CP010381	inchi2	None	
CP009782	inchi2	None	
DQ185138	inchi2	None	
LN831184	inchi2	None	
CP032420	inchi2	None	
CP037494	inchi2	None	
AY917098	inchi2	None	
MK748464	inchi2	None	
CP012563	inchi2	None	
CP026519	inchi2	None	
CP012864	inchi2	None	
CP001384	inchi2	None	
CP016820	inchi2	None	
CP009074	inchi2	None	
LN681228	inchi2	None	
KX032519	inchi2	None	
KX388536	inchi2	None	
CP034848	inchi2	None	
AP018312	inchi2	None	
CP023368	inchi2	None	
CP023444	inchi2	None	
HG796263	inchi2	None	
U76614	inchi2	None	
CP034355	inchi2	None	
CP043387	inchi2	None	
MH539888	inchi2	None	
KP689347	inchi2	None	
CP010958	inchi2	None	
CP026425	inchi2	None	
MK450347	inchi2	None	
CP001987	inchi2	None	
CP008906	inchi2	1	
CP015096	inchi2	None	
CP032740	inchi2	None	
NC_019144	inchi2	None	
LN898145	inchi2	None	
CP025752	inchi2	None	
AP009491	inchi2	None	
CP016714	inchi2	None	
CP016929	inchi2	None	
KT149390	inchi2	None	
CP016867	inchi2	None	
CP015609	inchi2	None	
AB003192	inchi2	None	
KX839208	inchi2	None	
CP018119	inchi2	None	
KT223781	inchi2	None	
LT985281	inchi2	None	
MK973076	inchi2	None	
CP025238	inchi2	None	
NC_004771	inchi2	None	
CP008938	inchi2	None	
CP028846	inchi2	None	
KY887595	inchi2	None	
NC_011752	inchi2	None	
CP043735	inchi2	None	
JQ319773	inchi2	None	
NC_021876	inchi2	None	
NC_017345	inchi2	None	
CP021861	inchi2	None	
CP037262	inchi2	None	
CP041109	inchi2	None	
KP789020	inchi2	None	
CP000313	inchi2	None	
CP001795	inchi2	None	
CP027411	inchi2	13	
CP027853	inchi2	None	
CP001360	inchi2	None	
MF706324	inchi2	None	
MK862125	inchi2	None	
LN609304	inchi2	None	
KX257263	inchi2	None	
CP001062	inchi2	None	
AB855771	inchi2	None	
CP019052	inchi2	None	
CP028175	inchi2	None	
CP037060	inchi2	None	
NC_018989	inchi2	None	
CP041606	inchi2	None	
CP010181	inchi2	None	
MG677985	inchi2	None	
CP036543	inchi2	None	
CP018683	inchi2	None	
CP024476	inchi2	None	
CP024518	inchi2	None	
MG869620	inchi2	None	
MH784601	inchi2	None	
CP017204	inchi2	None	
CP012161	inchi2	None	
CP033943	inchi2	None	
MK413723	inchi2	None	
CP024349	inchi2	None	
HF560648	inchi2	None	
AB118106	inchi2	None	
CP037476	inchi2	None	
NC_019361	inchi2	None	
MG700548	inchi2	None	
CP035011	inchi2	None	
CP031406	inchi2	None	
CP004408	inchi2	None	
HE611647	inchi2	None	
NC_006997	inchi2	None	
KF559315	inchi2	None	
CP014440	inchi2	None	
CP026099	inchi2	None	
KC417494	inchi2	None	
CP009457	inchi2	None	
CP025617	inchi2	None	
MF150124	inchi2	None	
CP020751	inchi2	None	
CP021364	inchi2	None	
NC_007617	inchi2	None	
HG796419	inchi2	None	
CP044030	inchi2	None	
CP006922	inchi2	None	
CP042058	inchi2	None	
CP003268	inchi2	None	
CP028966	inchi2	None	
CP028431	inchi2	None	
FN667595	inchi2	None	
LT635658	inchi2	None	
NC_010377	inchi2	None	
CP014434	inchi2	None	
AF041837	inchi2	None	
MH362813	inchi2	None	
CP024779	inchi2	None	
CP032177	inchi2	None	
CP014931	inchi2	None	
CP001471	inchi2	None	
CP001450	inchi2	None	
NC_024956	inchi2	None	
CP038265	inchi2	None	
CP034063	inchi2	None	
KX880944	inchi2	None	
CP019736	inchi2	None	
KR259133	inchi2	None	
NC_007773	inchi2	None	
CP014394	inchi2	None	
CP034685	inchi2	None	
KY924928	inchi2	3	
AP018264	inchi2	None	
CP009414	inchi2	None	
CP029575	inchi2	None	
NC_019009	inchi2	None	
CP041251	inchi2	None	
NC_011869	inchi2	None	
CP032032	inchi2	None	
CP038272	inchi2	None	
CP031900	inchi2	None	
CP003660	inchi2	None	
CP033256	inchi2	Novel	3
CP031474	inchi2	None	
CP019362	inchi2	None	
NC_019095	inchi2	None	
CP020736	inchi2	None	
CP035669	inchi2	None	
CP008815	inchi2	None	
MK656937	inchi2	None	
NC_010728	inchi2	None	
KT223771	inchi2	None	
CP030694	inchi2	None	
CP026305	inchi2	None	
CP024465	inchi2	None	
CP039575	inchi2	None	
CP007602	inchi2	None	
CP019218	inchi2	None	
MN232193	inchi2	None	
AP018570	inchi2	None	
CP023318	inchi2	None	
NC_012088	inchi2	None	
CP013929	inchi2	None	
CP026946	inchi2	None	
CP016009	inchi2	None	
CP032883	inchi2	None	
CP025817	inchi2	None	
NC_013307	inchi2	None	
AP018259	inchi2	None	
CP041688	inchi2	None	
CP035569	inchi2	None	
CP026198	inchi2	None	
CP025433	inchi2	None	
CP028993	inchi2	None	
CP017864	inchi2	None	
AB362339	inchi2	None	
CP015097	inchi2	None	
CP010773	inchi2	None	
MK376350	inchi2	None	
CP017213	inchi2	None	
CP028605	inchi2	None	
NC_010370	inchi2	None	
CP019031	inchi2	None	
CP024103	inchi2	None	
CP023181	inchi2	None	
NC_008441	inchi2	None	
CP041212	inchi2	None	
CP031091	inchi2	None	
KY264168	inchi2	None	
LT985271	inchi2	None	
CP009344	inchi2	None	
KX505142	inchi2	None	
CP016848	inchi2	None	
NC_023143	inchi2	None	
CP042024	inchi2	None	
CP041069	inchi2	None	
CP023382	inchi2	None	
CP022055	inchi2	None	
CP008848	inchi2	None	
CP002603	inchi2	None	
CP030618	inchi2	None	
CP044821	inchi2	None	
CP015292	inchi2	None	
NC_017189	inchi2	None	
CP013044	inchi2	None	
CP009232	inchi2	None	
CP003891	inchi2	None	
CP037082	inchi2	None	
CP001523	inchi2	None	
JX668988	inchi2	None	
CP000147	inchi2	None	
CP011045	inchi2	None	
CP036597	inchi2	None	
NC_012499	inchi2	None	
MF554641	inchi2	None	
NC_013331	inchi2	None	
CP033564	inchi2	None	
CP016529	inchi2	None	
AF301164	inchi2	None	
AY434675	inchi2	None	
CP035006	inchi2	None	
CP025895	inchi2	None	
CP021367	inchi2	None	
MG954378	inchi2	None	
CP024338	inchi2	None	
FR719212	inchi2	None	
CP014798	inchi2	None	
CP021432	inchi2	None	
KY399975	inchi2	None	
NC_004943	inchi2	None	
CP001441	inchi2	None	
CP030535	inchi2	None	
CP041517	inchi2	None	
CP015809	inchi2	None	
CP039395	inchi2	None	
CP028822	inchi2	None	
CP014364	inchi2	None	
CP018460	inchi2	None	
AP018807	inchi2	None	
AP017565	inchi2	None	
CP021078	inchi2	None	
KY806579	inchi2	None	
CP000019	inchi2	None	
KM107845	inchi2	None	
CP002462	inchi2	None	
NC_014754	inchi2	None	
CP033083	inchi2	None	
KJ951052	inchi2	None	
KY362372	inchi2	None	
LN873256	inchi2	None	
CP012892	inchi2	None	
MG825382	inchi2	None	
JQ340175	inchi2	None	
NC_022901	inchi2	None	
CP032227	inchi2	None	
U32378	inchi2	None	
CP038235	inchi2	None	
AP012208	inchi2	None	
CP028715	inchi2	None	
CP021461	inchi2	None	
AF533985	inchi2	None	
CP003577	inchi2	None	
KX149096	inchi2	None	
CP044834	inchi2	None	
CP020088	inchi2	None	
KF364955	inchi2	None	
KY689633	inchi2	4	
CP026138	inchi2	None	
CP019582	inchi2	None	
CP032202	inchi2	None	
CP023042	inchi2	None	
NC_021842	inchi2	None	
CP030234	inchi2	None	
CP014632	inchi2	None	
CP016577	inchi2	None	
HQ015473	inchi2	None	
DQ995354	inchi2	None	
NC_017496	inchi2	None	
CP005389	inchi2	None	
AP011167	inchi2	None	
CP000579	inchi2	None	
CP033947	inchi2	None	
AP018137	inchi2	None	
CP022174	inchi2	None	
CP003142	inchi2	None	
LN811400	inchi2	None	
NC_016079	inchi2	None	
NC_022235	inchi2	None	
NC_011406	inchi2	None	
MF503688	inchi2	None	
CP037484	inchi2	None	
KT989599	inchi2	None	
CP002694	inchi2	None	
NC_011848	inchi2	None	
CP011287	inchi2	None	
NC_020920	inchi2	None	
CP015078	inchi2	None	
CP036430	inchi2	None	
CP002030	inchi2	None	
CP041543	inchi2	None	
LR134416	inchi2	None	
CP041119	inchi2	None	
CP033626	inchi2	None	
MG252892	inchi2	None	
CP001771	inchi2	None	
MF925336	inchi2	None	
CP015755	inchi2	None	
LT222314	inchi2	None	
CP021660	inchi2	None	
NC_014389	inchi2	None	
NC_005242	inchi2	None	
NC_011860	inchi2	None	
CP023935	inchi2	None	
CP024692	inchi2	None	
CP032531	inchi2	None	
DQ198799	inchi2	None	
CP035465	inchi2	None	
CP002012	inchi2	None	
CP015786	inchi2	None	
CP001041	inchi2	None	
CP039515	inchi2	None	
CP024097	inchi2	None	
CP042117	inchi2	None	
CP003570	inchi2	None	
KU761326	inchi2	None	
NC_021819	inchi2	None	
CP013803	inchi2	None	
AP019767	inchi2	None	
CP026496	inchi2	None	
AF250878	inchi2	None	
MK649825	inchi2	None	
NC_019044	inchi2	None	
CP014128	inchi2	None	
CP043512	inchi2	None	
NC_006676	inchi2	None	
LT985309	inchi2	None	
CP004016	inchi2	None	
CP010674	inchi2	None	
JX104760	inchi2	None	
NC_019266	inchi2	None	
CP012141	inchi2	3	
CP003658	inchi2	None	
AP019699	inchi2	None	
CP021214	inchi2	None	
CP019752	inchi2	None	
CP010209	inchi2	None	
MH316136	inchi2	None	
CP023871	inchi2	None	
U36912	inchi2	None	
NC_013374	inchi2	None	
CP026843	inchi2	None	
CP037519	inchi2	None	
MF042354	inchi2	None	
CP036752	inchi2	None	
CP002263	inchi2	None	
CP042573	inchi2	None	
CP002321	inchi2	None	
NC_010876	inchi2	None	
CP028328	inchi2	None	
CP025224	inchi2	None	
CP021942	inchi2	None	
CP036445	inchi2	None	
NC_020412	inchi2	None	
CP014385	inchi2	None	
CP021142	inchi2	None	
MF990207	inchi2	None	
CP024522	inchi2	None	
CP017771	inchi2	None	
CP035537	inchi2	None	
MF344575	inchi2	None	
CP018795	inchi2	None	
NC_015257	inchi2	None	
KY582848	inchi2	None	
CP000906	inchi2	None	
MH316135	inchi2	None	
CP040358	inchi2	None	
MF600313	inchi2	None	
CP002934	inchi2	None	
HG003695	inchi2	None	
CP018977	inchi2	None	
KX214669	inchi2	None	
CP010124	inchi2	None	
CP039511	inchi2	None	
NC_020797	inchi2	None	
CP031569	inchi2	None	
CP031212	inchi2	None	
CP001355	inchi2	None	
AP020317	inchi2	None	
AF233873	inchi2	None	
HG323816	inchi2	None	
CP026546	inchi2	None	
CP033935	inchi2	None	
MH105050	inchi2	None	
NC_019054	inchi2	None	
HF955507	inchi2	None	
CP016621	inchi2	None	
CP035328	inchi2	None	
CP031955	inchi2	None	
CP028930	inchi2	None	
CP001316	inchi2	None	
CP022692	inchi2	None	
CP004087	inchi2	None	
KF536616	inchi2	None	
AP019396	inchi2	None	
LN908214	inchi2	None	
HQ896493	inchi2	None	
HM622074	inchi2	None	
NC_011252	inchi2	None	
NC_006856	inchi2	None	
CP035674	inchi2	None	
NC_013168	inchi2	None	
MH128095	inchi2	None	
DQ017661	inchi2	None	
CP001178	inchi2	None	
KU318419	inchi2	None	
CP013205	inchi2	None	
NC_014563	inchi2	None	
NC_010715	inchi2	None	
CP006893	inchi2	None	
CP032629	inchi2	None	
AP003367	inchi2	None	
NC_006153	inchi2	None	
CP026727	inchi2	None	
CP000281	inchi2	None	
NC_011092	inchi2	None	
CP035514	inchi2	None	
NC_017029	inchi2	None	
NC_013332	inchi2	None	
NC_007792	inchi2	None	
CP021369	inchi2	None	
MH909343	inchi2	None	
NC_017241	inchi2	None	
NC_010123	inchi2	None	
KU167609	inchi2	None	
CP023876	inchi2	None	
CP021834	inchi2	None	
CP039468	inchi2	None	
NC_001791	inchi2	None	
CP012496	inchi2	None	
HQ156230	inchi2	None	
CP019599	inchi2	None	
NC_020951	inchi2	None	
CP006973	inchi2	None	
CP009855	inchi2	None	
CP010190	inchi2	None	
NC_017536	inchi2	None	
DQ318958	inchi2	None	
MF693349	inchi2	None	
U12689	inchi2	None	
CP044032	inchi2	None	
NC_018023	inchi2	None	
NC_010523	inchi2	None	
AE017335	inchi2	None	
CP014660	inchi2	None	
NC_011563	inchi2	None	
CP010006	inchi2	None	
CP011842	inchi2	None	
CP003593	inchi2	None	
NC_017232	inchi2	None	
CP009664	inchi2	None	
EU855787	inchi2	1	
KT448818	inchi2	None	
EU168704	inchi2	None	
NC_021845	inchi2	Novel	1,15,4,7
AP018209	inchi2	None	
CP032914	inchi2	None	
CP041523	inchi2	None	
CP010634	inchi2	None	
NC_002610	inchi2	None	
NC_022608	inchi2	None	
CP035918	inchi2	3	
CP025857	inchi2	None	
CP041056	inchi2	None	
KU934208	inchi2	None	
CP014378	inchi2	None	
AF131076	inchi2	None	
FJ696405	inchi2	None	
CP035561	inchi2	None	
CP022993	inchi2	None	
CP020749	inchi2	None	
CP030463	inchi2	None	
CP012993	inchi2	None	
CP032328	inchi2	None	
CP000519	inchi2	None	
LN824136	inchi2	None	
CP009937	inchi2	None	
DQ116709	inchi2	None	
CP030577	inchi2	None	
CP039914	inchi2	None	
NC_002140	inchi2	None	
AP011942	inchi2	None	
CP029857	inchi2	None	
JQ480155	inchi2	None	
CP022017	inchi2	None	
CP028995	inchi2	None	
CP013193	inchi2	None	
NC_013334	inchi2	None	
NC_015392	inchi2	None	
CP019715	inchi2	None	
CP030620	inchi2	None	
CP008997	inchi2	None	
CP040426	inchi2	None	
AP014885	inchi2	None	
KR350502	inchi2	None	
MN101856	inchi2	None	
CP029659	inchi2	None	
CP014516	inchi2	None	
CP028581	inchi2	None	
CP029970	inchi2	None	
CP015339	inchi2	None	
AB040037	inchi2	None	
CP028093	inchi2	None	
CP000044	inchi2	None	
CP016446	inchi2	None	
KX618697	inchi2	None	
CP023981	inchi2	None	
MN241905	inchi2	None	
KC189475	inchi2	None	
NC_010893	inchi2	None	
AF169008	inchi2	None	
MK773537	inchi2	None	
NC_002580	inchi2	None	
CP044087	inchi2	None	
CP009661	inchi2	None	
KY486279	inchi2	None	
NC_017402	inchi2	None	
CP027393	inchi2	None	
BX571858	inchi2	None	
AY522431	inchi2	None	
CP013625	inchi2	None	
CP043502	inchi2	None	
CP027055	inchi2	None	
AY301064	inchi2	None	
MG516912	inchi2	None	
CP013415	inchi2	None	
CP017233	inchi2	None	
CP006733	inchi2	None	
AP017658	inchi2	None	
CP032662	inchi2	None	
CP010739	inchi2	None	
CP039577	inchi2	None	
CP016381	inchi2	None	
CP010123	inchi2	None	
KY362367	inchi2	None	
CP024860	inchi2	None	
CP023300	inchi2	None	
FN594520	inchi2	None	
KY964067	inchi2	None	
CP015631	inchi2	None	
KX523901	inchi2	None	
CP033793	inchi2	None	
CP001377	inchi2	None	
CP001526	inchi2	None	
AP017306	inchi2	None	
CP026135	inchi2	None	
CP036428	inchi2	None	
CP038609	inchi2	None	
CP001288	inchi2	None	
NC_009981	inchi2	None	
NC_012497	inchi2	None	
CP041050	inchi2	None	
CP014448	inchi2	None	
CP027161	inchi2	None	
CP029795	inchi2	None	
CP032132	inchi2	None	
CP014299	inchi2	None	
CP045534	inchi2	None	
CP011977	inchi2	None	
CP020757	inchi2	None	
CP027613	inchi2	None	
CP012942	inchi2	None	
CP034584	inchi2	None	
GQ866235	inchi2	None	
CP003874	inchi2	None	
KX833209	inchi2	None	
CP040081	inchi2	None	
CP021216	inchi2	None	
CP019653	inchi2	None	
CP010174	inchi2	None	
LR134438	inchi2	None	
CP036328	inchi2	None	
CP010653	inchi2	None	
CP016593	inchi2	None	
MN232197	inchi2	None	
NC_015149	inchi2	None	
CP022484	inchi2	None	
CP036727	inchi2	None	
CP034096	inchi2	None	
CP006865	inchi2	None	
CP016042	inchi2	None	
CP042276	inchi2	None	
CP045830	inchi2	None	
MH316133	inchi2	None	
CP025864	inchi2	None	
AY112722	inchi2	None	
CP022693	inchi2	None	
KM085451	inchi2	None	
CP014743	inchi2	None	
CP016271	inchi2	None	
MK104259	inchi2	None	
CP022306	inchi2	None	
CP029891	inchi2	None	
MK477616	inchi2	3	
NC_014133	inchi2	None	
NC_010379	inchi2	None	
CP013669	inchi2	None	
NC_012629	inchi2	None	
NC_020550	inchi2	None	
CP030450	inchi2	None	
EU429343	inchi2	None	
MH085194	inchi2	None	
CP037101	inchi2	None	
CP002445	inchi2	None	
NC_009982	inchi2	None	
CP015484	inchi2	None	
AP019549	inchi2	None	
CP032239	inchi2	None	
CP031448	inchi2	None	
CP024454	inchi2	None	
MH454107	inchi2	None	
CP042560	inchi2	None	
CP026208	inchi2	None	
HG796312	inchi2	None	
CP029444	inchi2	None	
CP025042	inchi2	None	
CP012757	inchi2	None	
AP019557	inchi2	None	
HM070380	inchi2	None	
CP025411	inchi2	None	
CP024617	inchi2	None	
CP010648	inchi2	None	
KX863570	inchi2	None	
CP007733	inchi2	None	
JX294733	inchi2	None	
NC_023274	inchi2	None	
MH056209	inchi2	None	
CP011337	inchi2	None	
CP042339	inchi2	None	
CP016643	inchi2	None	
CP028144	inchi2	None	
CP024892	inchi2	None	
FN432031	inchi2	None	
NC_019766	inchi2	None	
NC_017419	inchi2	None	
CP002861	inchi2	None	
CP012842	inchi2	None	
MK433206	inchi2	None	
CP021044	inchi2	None	
KP056256	inchi2	None	
NC_015704	inchi2	None	
CP011772	inchi2	None	
KJ484631	inchi2	None	
CP031522	inchi2	None	
MK330868	inchi2	None	
CP009346	inchi2	None	
CP035344	inchi2	None	
CP023557	inchi2	None	
CP000893	inchi2	None	
AP012163	inchi2	None	
CP010074	inchi2	None	
AP018667	inchi2	None	
LT635650	inchi2	None	
AP009050	inchi2	None	
MH938807	inchi2	None	
CP010130	inchi2	None	
NC_016903	inchi2	None	
CP025875	inchi2	None	
EU137666	inchi2	None	
NC_010502	inchi2	None	
MG649062	inchi2	None	
NC_012851	inchi2	None	
CP023835	inchi2	None	
NC_016021	inchi2	None	
CP021706	inchi2	None	
NC_010933	inchi2	None	
CP014439	inchi2	None	
CP035517	inchi2	None	
CP024156	inchi2	None	
AE015935	inchi2	None	
CP019123	inchi2	None	
U03641	inchi2	None	
CP010201	inchi2	None	
KY986974	inchi2	None	
CP036560	inchi2	None	
CP037256	inchi2	None	
NC_017495	inchi2	None	
AP014827	inchi2	None	
MF770242	inchi2	None	
CP034139	inchi2	None	
HQ724512	inchi2	None	
KF648874	inchi2	None	
AP019395	inchi2	None	
LN906635	inchi2	None	
CP003956	inchi2	None	
CP020080	inchi2	None	
CP030461	inchi2	None	
MN232180	inchi2	None	
MK715471	inchi2	None	
NC_016151	inchi2	None	
CP004031	inchi2	None	
NC_011352	inchi2	None	
NC_013290	inchi2	None	
CP009412	inchi2	None	
CP043516	inchi2	None	
CP033801	inchi2	None	
MH785247	inchi2	None	
CP023058	inchi2	None	
AB479515	inchi2	None	
KY471146	inchi2	None	
CP013716	inchi2	None	
NC_011844	inchi2	None	
CP024775	inchi2	None	
KY271405	inchi2	None	
CP024328	inchi2	None	
CP019723	inchi2	None	
AP017992	inchi2	None	
CP028880	inchi2	None	
CP018700	inchi2	None	
CP019266	inchi2	None	
NC_025178	inchi2	None	
CP014653	inchi2	None	
MK386681	inchi2	None	
GQ900414	inchi2	None	
AP010954	inchi2	None	
JQ319769	inchi2	None	
MN232198	inchi2	None	
MK541988	inchi2	None	
CP026712	inchi2	None	
CP002235	inchi2	None	
CP003573	inchi2	None	
CP031920	inchi2	None	
HQ023864	inchi2	None	
CP018613	inchi2	None	
CP018859	inchi2	None	
CP017286	inchi2	None	
KX156772	inchi2	None	
NC_010883	inchi2	None	
CP041393	inchi2	None	
CP030204	inchi2	None	
CP015242	inchi2	None	
CP000461	inchi2	None	
CP029439	inchi2	None	
MG462729	inchi2	None	
EU156059	inchi2	None	
CP018724	inchi2	None	
CP031820	inchi2	None	
KT352924	inchi2	None	
MH431899	inchi2	None	
NC_007607	inchi2	None	
CP017136	inchi2	None	
FR820587	inchi2	None	
CP032103	inchi2	None	
CP011517	inchi2	None	
CP030526	inchi2	None	
CP009410	inchi2	None	
CP042490	inchi2	None	
CP036967	inchi2	None	
Z50864	inchi2	None	
CP030487	inchi2	None	
CP003907	inchi2	None	
CP016585	inchi2	None	
CP023162	inchi2	None	
CP003444	inchi2	None	
CP033453	inchi2	None	
CP035135	inchi2	None	
KP942676	inchi2	None	
NC_012268	inchi2	None	
CP041574	inchi2	None	
LT559121	inchi2	None	
CP034137	inchi2	None	
MK041212	inchi2	None	
MK973084	inchi2	None	
CP030696	inchi2	None	
MK412915	inchi2	None	
CP012565	inchi2	None	
CP010147	inchi2	None	
CP042805	inchi2	None	
CP025141	inchi2	None	
KX084392	inchi2	None	
LR134127	inchi2	None	
HE603221	inchi2	None	
CP037915	inchi2	None	
CP025556	inchi2	None	
KX957969	inchi2	None	
