name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
AusGEM_01364	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H31-2-fliC-origin;	100;99.926;100;	100;100;100;	contig00014;contig00014;contig00008;	84223-85479;85479-86822;190875-192542;	1257;1344;1668;	v1.0 (11-03-2020)	-
TEA_E4679	-	O8	H20	O8:H20	-	Based on 3 allele(s)	wzm:1;wzt:0.998;fliC:0.99;	O8-10-wzm;O8-3-wzt-origin;H20-3-fliC;	100;99.753;98.787;	100;100;100;	CADHNA010000007.1;CADHNA010000007.1;CADHNA010000085.1;	41465-42259;40251-41465;13710-15440;	795;1215;1731;	v1.0 (11-03-2020)	-
TEA_M638866	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:0.781;fliC:1;	O1-1-wzx-origin;O1-6-wzy;H7-3-fliC-origin;	100;97.637;100;	100;80;100;	CADGMD010000019.1;CADGMD010000211.1;CADGMD010000117.1;	88363-89589;9-811;7312-9069;	1227;804;1758;	v1.0 (11-03-2020)	-
AusGEM_00533	-	O126	H27	O126:H27	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O126-1-wzx-origin;O126-3-wzy-origin;H27-6-fliC;	99.933;100;100;	100;100;100;	contig00001;contig00001;contig00009;	327733-329217;317621-318664;34131-35495;	1485;1044;1365;	v1.0 (11-03-2020)	-
AusGEM_01178	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	contig00002;contig00002;contig00004;	586877-588133;588133-589476;392429-394216;	1257;1344;1788;	v1.0 (11-03-2020)	-
TEA_B148	-	-	H8	-:H8	-	Based on 1 allele(s)	fliC:1;	H8-1-fliC-origin;	100;	100;	CADGWS010000072.1;	33149-34627;	1479;	v1.0 (11-03-2020)	-
AUSMDU00016863	-	O86	H51	O86:H51	-	Based on 2 allele(s)	wzy:0.999;fliC:1;	O86-12-wzy;H51-2-fliC-origin;	99.929;100;	100;100;	contig00039;contig00004;	33333-34731;122911-124728;	1399;1818;	v1.0 (11-03-2020)	-
AUSMDU00019304	-	O102	H6	O102:H6	-	Based on 3 allele(s)	wzx:1;wzy:0.55;fliC:1;	O102-6-wzx;O102-9-wzy;H6-17-fliC;	100;100;100;	100;55;100;	contig00001;contig00001;contig00002;	426383-427570;428573-429195;30131-31783;	1188;623;1653;	v1.0 (11-03-2020)	-
AUSMDU00037327	-	O9	H9	O9:H9	-	Based on 2 allele(s)	wzt:1;fliC:1;	O9-19-wzt;H9-3-fliC;	100;100;	100;100;	contig00043;contig00003;	23085-24380;95015-97027;	1296;2013;	v1.0 (11-03-2020)	-
AusGEM_00302	-	O119	H4	O119:H4	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O119-1-wzx-origin;O119-2-wzy-origin;H4-2-fliC-origin;	99.933;100;100;	100;100;100;	contig00033;contig00033;contig00015;	30923-32410;28579-29781;23137-24186;	1488;1203;1050;	v1.0 (11-03-2020)	-
TEA_W3_61	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-1-fliC-origin;	99.905;	100;	CADHFK010000026.1;	32816-33865;	1050;	v1.0 (11-03-2020)	-
AUSMDU00010774	-	O75	H5	O75:H5	-	Based on 2 allele(s)	wzy:0.509;fliC:1;	O75-11-wzy;H5-6-fliC;	99.816;100;	51;100;	contig00094;contig00011;	717-1259;123380-124689;	543;1310;	v1.0 (11-03-2020)	-
ERR5355688	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00017;contig00017;contig00015;	89771-91030;93183-94245;108527-109576;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_00862	-	O11	H21	O11:H21	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-1-wzx-origin;O11-2-wzy-origin;H21-9-fliC;	100;100;100;	100;100;100;	contig00001;contig00001;contig00014;	312401-313636;314367-315602;7264-8739;	1236;1236;1476;	v1.0 (11-03-2020)	-
ERR5355883	-	O156	H23	O156:H23	-	Based on 3 allele(s)	wzx:0.998;wzy:1;fliC:1;	O156-1-wzx-origin;O156-2-wzy-origin;H23-2-fliC;	99.825;100;99.943;	100;100;100;	contig00008;contig00008;contig00024;	188976-190115;192393-193598;40170-41936;	1140;1206;1767;	v1.0 (11-03-2020)	-
AusGEM_01672	-	O11	H25	O11:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-4-wzx;O11-5-wzy;H25-14-fliC;	100;100;100;	100;100;100;	contig00020;contig00020;contig00009;	67257-68492;65291-66526;104585-105904;	1236;1236;1320;	v1.0 (11-03-2020)	-
AusGEM_01531	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	contig00020;contig00020;contig00002;	5575-6831;6831-8174;190878-192545;	1257;1344;1668;	v1.0 (11-03-2020)	-
AusGEM_01870	-	O86	H51	O86:H51	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O86-7-wzx;O86-12-wzy;H51-2-fliC-origin;	100;99.857;100;	100;100;100;	contig00018;contig00018;contig00009;	37445-38647;35417-36814;94288-96105;	1203;1399;1818;	v1.0 (11-03-2020)	-
AUSMDU00034385	-	O102	H6	O102:H6	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O102-6-wzx;O102-9-wzy;H6-17-fliC;	100;99.912;100;	100;100;100;	contig00003;contig00003;contig00072;	198314-199501;200504-201634;3807-5459;	1188;1131;1653;	v1.0 (11-03-2020)	-
AusGEM_02003	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;99.944;	100;100;100;	contig00055;contig00055;contig00002;	7729-8985;6386-7729;107755-109542;	1257;1344;1788;	v1.0 (11-03-2020)	-
AusGEM_01703	-	O1	H1	O1:H1	-	Based on 3 allele(s)	wzx:0.992;wzy:0.991;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H1-10-fliC;	99.185;99.104;100;	100;100;100;	contig00002;contig00002;contig00003;	32493-33719;29221-30225;32630-34417;	1227;1005;1788;	v1.0 (11-03-2020)	-
AUSMDU00036826	-	O18	H7	O18:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.76;	O18-6-wzx;O18-11-wzy;H7-11-fliC-origin;	100;100;100;	100;100;76;	contig00003;contig00003;contig00036;	2587-3834;1340-2528;32328-33658;	1248;1189;1331;	v1.0 (11-03-2020)	-
AusGEM_00685	-	O2	H18	O2:H18	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:0.97;	O2-7-wzx;O2-16-wzy;H18-2-fliC;	99.921;100;97.127;	100;100;100;	contig00018;contig00018;contig00007;	27743-29005;25069-26031;141729-143399;	1263;963;1671;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
AUSMDU00019332	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.93;wzy:0.78;fliC:1;	O25-3-wzx;O25-2-wzy-origin;H4-2-fliC-origin;	95.922;96.279;100;	97;81;100;	contig00001;contig00078;contig00015;	1-1226;1470-2329;38315-39364;	1226;860;1050;	v1.0 (11-03-2020)	-
TEA_C4_65	-	-	H25	-:H25	-	Based on 1 allele(s)	fliC:1;	H25-11-fliC;	100;	100;	CADGQX010000017.1;	7102-8421;	1320;	v1.0 (11-03-2020)	-
AusGEM_00118	-	O11	H15	O11:H15	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-3-wzx;O11-6-wzy;H15-1-fliC-origin;	100;100;100;	100;100;100;	contig00014;contig00014;contig00015;	73030-74265;74996-76231;37569-39257;	1236;1236;1689;	v1.0 (11-03-2020)	-
SRR4241817	-	-	H34	-:H34	-	Based on 1 allele(s)	fliC:1;	H34-5-fliC;	100;	100;	contig00034;	22694-24331;	1638;	v1.0 (11-03-2020)	-
AUSMDU00014294	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:0.998;fliC:1;	O157-1-wzx-origin;O157-209-wzy;H7-1-fliC-origin;	100;99.797;100;	100;100;100;	contig00035;contig00116;contig00045;	31000-32391;545-1528;11408-13165;	1392;984;1758;	v1.0 (11-03-2020)	-
AUSMDU00023713	-	O142	H30	O142:H30	-	Based on 3 allele(s)	wzx:1;wzy:0.77;fliC:0.99;	O142-6-wzx;O142-9-wzy;H30-1-fliC-origin;	100;100;99.299;	100;77;100;	contig00022;contig00054;contig00004;	81963-83207;2910-3819;199021-200733;	1245;910;1713;	v1.0 (11-03-2020)	-
SRR7469865	-	O11	H15	O11:H15	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-3-wzx;O11-6-wzy;H15-1-fliC-origin;	100;100;100;	100;100;100;	contig00014;contig00014;contig00015;	69630-70865;67664-68899;37569-39257;	1236;1236;1689;	v1.0 (11-03-2020)	-
SRR7758969	-	-	H5	-:H5	-	Based on 1 allele(s)	fliC:1;	H5-6-fliC;	100;	100;	contig00057;	7055-8364;	1310;	v1.0 (11-03-2020)	-
TEA_B250	-	-	H7	-:H7	-	Based on 1 allele(s)	fliC:1;	H7-6-fliC-origin;	100;	100;	CADGVR010000100.1;	6901-8658;	1758;	v1.0 (11-03-2020)	-
TEA_TA348	-	O8	H49	O8:H49	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-18-wzm;O8-31-wzt;H49-3-fliC;	100;100;100;	100;100;100;	CADGBY010000026.1;CADGBY010000026.1;CADGBY010000005.1;	31078-31872;29864-31078;188012-189706;	795;1215;1695;	v1.0 (11-03-2020)	-
AUSMDU00010930	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.842;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	95.952;95.722;100;	100;88;100;	contig00003;contig00093;contig00015;	100-1359;1-935;38315-39364;	1260;935;1050;	v1.0 (11-03-2020)	-
SRR6456034	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.741;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;96.201;100;	100;77;100;	contig00019;contig00134;contig00030;	68-1327;1-816;24128-25177;	1260;816;1050;	v1.0 (11-03-2020)	-
AusGEM_00251	-	O22	H2	O22:H2	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O22-4-wzx-origin;O22-5-wzy-origin;H2-13-fliC;	100;99.918;99.732;	100;100;100;	contig00003;contig00003;contig00003;	215969-217204;218901-220118;365192-366685;	1236;1218;1494;	v1.0 (11-03-2020)	-
AusGEM_00460	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-9-wzx;O6-7-wzy-origin;H31-2-fliC-origin;	100;100;100;	100;100;100;	contig00015;contig00015;contig00002;	5531-6787;6787-8130;409395-411062;	1257;1344;1668;	v1.0 (11-03-2020)	-
AusGEM_01424	-	O18	H5	O18:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O18-1-wzx-origin;O18-5-wzy-origin;H5-6-fliC;	100;100;99.924;	100;100;100;	contig00004;contig00004;contig00012;	353225-354472;354574-355719;58919-60228;	1248;1146;1310;	v1.0 (11-03-2020)	-
AusGEM_00325	-	O2	H5	O2:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-7-wzx;O2-16-wzy;H5-2-fliC-origin;	100;100;100;	100;100;100;	contig00003;contig00003;contig00007;	656890-658152;659864-660826;132956-134266;	1263;963;1311;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
AUSMDU00027798	-	O77/O17/O44/O106	H18	O77/O17/O44/O106:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00001;	47648-48883;46275-47606;149863-151527;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
SRR12398594	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:0.54;wzy:0.54;fliC:1;	O157-3-wzx-origin;O157-220-wzy;H7-1-fliC-origin;	100;100;100;	54;54;100;	contig00174;contig00188;contig00049;	3-747;1-526;7310-9067;	745;526;1758;	v1.0 (11-03-2020)	-
TEA_C2_115	-	-	H25	-:H25	-	Based on 1 allele(s)	fliC:1;	H25-11-fliC;	100;	100;	CADHBD010000071.1;	13486-14805;	1320;	v1.0 (11-03-2020)	-
AusGEM_00201	-	O53	H18	O53:H18	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:0.98;	O53-1-wzx-origin;O53-2-wzy-origin;H18-2-fliC;	99.919;100;98.018;	100;100;100;	contig00036;contig00036;contig00003;	11037-12266;13365-14657;20101-21765;	1230;1293;1665;	v1.0 (11-03-2020)	-
ERR5355779	-	O11	H52	O11:H52	-	Based on 2 allele(s)	wzx:1;fliC:1;	O11-1-wzx-origin;H52-1-fliC-origin;	100;99.851;	100;100;	contig00012;contig00019;	98505-99740;40209-41552;	1236;1344;	v1.0 (11-03-2020)	-
AusGEM_00896	-	-	H32	-:H32	-	Based on 1 allele(s)	fliC:1;	H32-2-fliC;	100;	100;	contig00045;	28530-30242;	1713;	v1.0 (11-03-2020)	-
SRR7758863	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.53;wzy:0.49;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	53;49;100;	contig00047;contig00176;contig00027;	1-810;752-1280;7075-8384;	810;529;1310;	v1.0 (11-03-2020)	-
AusGEM_00568	-	O25	H1	O25:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O25-3-wzx;O25-5-wzy;H1-1-fliC-origin;	100;100;100;	100;100;100;	contig00002;contig00002;contig00001;	586500-587760;589917-590979;169213-171000;	1261;1063;1788;	v1.0 (11-03-2020)	-
AusGEM_00600	-	O21	H14	O21:H14	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.97;	O21-3-wzx;O21-2-wzy-origin;H14-4-fliC;	100;100;97.217;	100;100;100;	contig00001;contig00001;contig00001;	502837-504072;499466-500548;361265-362917;	1236;1083;1653;	v1.0 (11-03-2020)	-
AUSMDU00061451	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00002;contig00002;contig00032;	382654-383913;386066-387128;13849-14898;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_00469	-	O25	H1	O25:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O25-3-wzx;O25-5-wzy;H1-1-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00010;	586500-587760;589917-590979;75530-77317;	1261;1063;1788;	v1.0 (11-03-2020)	-
AusGEM_01392	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-3-wzx;O1-6-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00001;	628365-629591;625093-626097;386807-388564;	1227;1005;1758;	v1.0 (11-03-2020)	-
TEA_E5938	-	O17/O44/O77/O106/O73	H18	O17/O44/O77/O106/O73:H18	-	Based on 2 allele(s)	wzy:0.935;fliC:1;	O17-2-wzy-origin/O44-1-wzy/O77-3-wzy-inhouse;H18-1-fliC-origin;	99.44;100;	94;100;	CADGNN010000178.1;CADGNN010000046.1;	1-1251;30072-31736;	1251;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_01491	-	O8	H4	O8:H4	-	Based on 3 allele(s)	wzm:0.996;wzt:0.999;fliC:1;	O8-1-wzm-origin;O8-3-wzt-origin;H4-15-fliC;	99.623;99.918;100;	100;100;100;	contig00047;contig00047;contig00067;	27175-27969;25961-27175;5881-6930;	795;1215;1050;	v1.0 (11-03-2020)	-
TEA_W2_31	-	O185	H16	O185:H16	-	Based on 3 allele(s)	wzx:1;wzy:0.71;fliC:1;	O185-3-wzx;O185-4-wzy;H16-25-fliC;	100;100;100;	100;71;100;	CADGKQ010000125.1;CADGKQ010000135.1;CADGKQ010000022.1;	514-1947;663-1629;22619-24193;	1434;967;1575;	v1.0 (11-03-2020)	-
AusGEM_00503	-	O21	H14	O21:H14	-	Based on 3 allele(s)	wzx:1;wzy:0.71;fliC:0.97;	O21-3-wzx;O21-2-wzy-origin;H14-4-fliC;	100;100;97.217;	100;71;100;	contig00002;contig00002;contig00003;	30197-31432;26862-27631;480537-482189;	1236;770;1653;	v1.0 (11-03-2020)	-
AusGEM_00131	-	O2	H5	O2:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-7-wzx;O2-16-wzy;H5-2-fliC-origin;	100;100;100;	100;100;100;	contig00018;contig00018;contig00002;	41546-42808;38872-39834;134612-135922;	1263;963;1311;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
SRR11094231	-	O1	H6	O1:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H6-17-fliC;	100;100;99.637;	100;100;100;	contig00001;contig00001;contig00015;	518805-520031;522299-523303;11107-12753;	1227;1005;1653;	v1.0 (11-03-2020)	-
SRR7790746	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O157-1-wzx-origin;O157-118-wzy;H7-1-fliC-origin;	100;100;100;	100;100;100;	contig00011;contig00011;contig00016;	30396-31787;32489-33655;44073-45830;	1392;1167;1758;	v1.0 (11-03-2020)	-
TEA_E4766	-	O154	H21	O154:H21	-	Based on 2 allele(s)	wzy:0.78;fliC:1;	O154-4-wzy;H21-12-fliC;	100;100;	78;100;	CADGGA010000121.1;CADGGA010000022.1;	59-872;180603-182078;	814;1476;	v1.0 (11-03-2020)	-
TEA_E8619	-	O8	H51	O8:H51	-	Based on 3 allele(s)	wzm:0.999;wzt:0.998;fliC:1;	O8-10-wzm;O8-3-wzt-origin;H51-4-fliC;	99.874;99.753;99.835;	100;100;100;	CADHNP010000012.1;CADHNP010000012.1;CADHNP010000004.1;	99348-100142;98134-99348;7146-8963;	795;1215;1818;	v1.0 (11-03-2020)	-
TEA_M660875	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:0.6;wzy:0.519;fliC:1;	O1-1-wzx-origin;O1-6-wzy;H7-3-fliC-origin;	100;99.807;100;	60;52;100;	CADGXW010000254.1;CADGXW010000236.1;CADGXW010000039.1;	1-731;1-519;32333-34090;	731;519;1758;	v1.0 (11-03-2020)	-
TEA_C2_110	-	O1	H7	O1:H7	-	Based on 2 allele(s)	wzx:0.57;fliC:1;	O1-1-wzx-origin;H7-3-fliC-origin;	100;100;	57;100;	CADHID010000257.1;CADHID010000214.1;	1-703;6437-8194;	703;1758;	v1.0 (11-03-2020)	-
AusGEM_00658	-	O86	H18	O86:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O86-7-wzx;O86-15-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	contig00028;contig00028;contig00003;	34605-35807;32576-33917;94846-96510;	1203;1342;1665;	v1.0 (11-03-2020)	-
AUSMDU00017096	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.956;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.579;100;	100;100;100;	contig00002;contig00002;contig00016;	21853-23112;18638-19700;38315-39364;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_00676	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	100;100;100;	100;100;100;	contig00018;contig00018;contig00001;	43273-44511;45407-46594;124691-126001;	1239;1188;1311;	v1.0 (11-03-2020)	-
TEA_B778	-	-	H16	-:H16	-	Based on 1 allele(s)	fliC:1;	H16-25-fliC;	100;	100;	CADHDG010000103.1;	7117-8691;	1575;	v1.0 (11-03-2020)	-
SRR11947106	-	O8	H7	O8:H7	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-16-wzm;O8-32-wzt;H7-6-fliC-origin;	100;100;100;	100;100;100;	contig00015;contig00015;contig00003;	54856-55650;55650-56864;43767-45524;	795;1215;1758;	v1.0 (11-03-2020)	-
AusGEM_00697	-	O2/O50	H7	O2/O50:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	contig00002;contig00002;contig00002;	606169-607431;603494-604456;383331-385088;	1263;963;1758;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
TEA_M1213b	-	O51	H27	O51:H27	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O51-3-wzx;O51-5-wzy;H27-10-fliC;	100;100;99.932;	100;100;100;	CADIHC010000095.1;CADIHC010000095.1;CADIHC010000013.1;	4009-5568;2096-3133;142489-143949;	1560;1038;1461;	v1.0 (11-03-2020)	-
AUSMDU00008513	-	O1	H6	O1:H6	-	Based on 3 allele(s)	wzx:0.51;wzy:0.69;fliC:1;	O1-4-wzx;O1-7-wzy;H6-17-fliC;	100;100;100;	51;69;100;	contig00098;contig00098;contig00034;	2962-3590;1-694;30269-31921;	629;694;1653;	v1.0 (11-03-2020)	-
AUSMDU00015596	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.741;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;96.224;100;	100;77;100;	contig00001;contig00072;contig00016;	338824-340083;1-821;95187-96236;	1260;821;1050;	v1.0 (11-03-2020)	-
AusGEM_00633	-	O2/O50	H1	O2/O50:H1	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H1-1-fliC-origin;	100;99.896;100;	100;100;100;	contig00002;contig00002;contig00012;	359148-360410;362123-363085;67119-68906;	1263;963;1788;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
TEA_39_2_Ti18	-	O1	-	O1:-	-	Based on 1 allele(s)	wzx:0.52;	O1-4-wzx;	100;	52;	CADGCS010000090.1;	1-633;	633;	v1.0 (11-03-2020)	-
TEA_W2_51	-	-	H1	-:H1	-	Based on 1 allele(s)	fliC:1;	H1-5-fliC;	100;	100;	CADGSW010000081.1;	32436-34223;	1788;	v1.0 (11-03-2020)	-
AUSMDU00010803	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	contig00068;contig00068;contig00024;	5661-6440;6447-7199;37221-39233;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
ERR5355724	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	100;100;99.924;	100;100;100;	contig00002;contig00002;contig00001;	340242-341480;342376-343563;427344-428654;	1239;1188;1311;	v1.0 (11-03-2020)	-
AusGEM_01551	-	O8	H19	O8:H19	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-14-wzm;O8-30-wzt;H19-4-fliC;	100;100;99.945;	100;100;100;	contig00004;contig00004;contig00011;	327666-328460;328460-329674;171037-172868;	795;1215;1832;	v1.0 (11-03-2020)	-
AusGEM_00726	-	O2	H6	O2:H6	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O2-6-wzx;O2-15-wzy;H6-4-fliC;	99.921;100;100;	100;100;100;	contig00023;contig00023;contig00073;	32156-33418;29482-30444;15707-17353;	1263;963;1647;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
SRR7724756	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00037;contig00037;contig00012;	9121-10380;12533-13595;96194-97243;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_00088	-	O9	H17	O9:H17	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-5-wzm-origin;O9-6-wzt-origin;H17-4-fliC;	100;100;99.81;	100;100;100;	contig00048;contig00048;contig00033;	30187-30972;28889-30184;13318-14367;	786;1296;1050;	v1.0 (11-03-2020)	-
ERR5355723	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	100;100;99.924;	100;100;100;	contig00001;contig00001;contig00004;	621803-623041;623937-625124;175090-176400;	1239;1188;1311;	v1.0 (11-03-2020)	-
TEA_E3340	-	-	H23	-:H23	-	Based on 1 allele(s)	fliC:0.99;	H23-1-fliC-origin;	99.264;	100;	CADGRE010000025.1;	15406-17172;	1767;	v1.0 (11-03-2020)	-
AUSMDU00019364	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00002;contig00079;contig00013;	209-1468;1166-2228;97224-98273;	1260;1063;1050;	v1.0 (11-03-2020)	-
TEA_H562	-	O9	H10	O9:H10	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-20-wzt;H10-17-fliC;	100;100;100;	100;100;100;	CADGFX010000048.1;CADGFX010000048.1;CADGFX010000010.1;	5221-6006;6009-7304;10738-12000;	786;1296;1263;	v1.0 (11-03-2020)	-
TEA_B1704	-	-	H6	-:H6	-	Based on 1 allele(s)	fliC:1;	H6-4-fliC;	100;	100;	CADHCQ010000123.1;	7092-8738;	1647;	v1.0 (11-03-2020)	-
AusGEM_00352	-	O5	H4	O5:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O5-1-wzx-origin;O5-2-wzy-origin;H4-2-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00009;	179108-180364;180365-181681;30123-31172;	1257;1317;1050;	v1.0 (11-03-2020)	-
