ID	Tx:2500	Tx:2250	Tx:2000	Tx:1750	Tx:1500	Tx:1250	Tx:1000	Tx:750	Tx:500	Tx:400	Tx:300	Tx:200	Tx:150	Tx:100	Tx:75	Tx:50	Tx:25	Tx:10	Tx:9	Tx:8	Tx:7	Tx:6	Tx:5	Tx:4	Tx:3	Tx:2	Tx:1	Tx:0
AUSMDU00024594	1	8	111	55	55	13	33	98	78	215	120	869	869	868	434	434	204	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00024679	1	14	26	97	48	55	110	511	511	511	255	63	1467	733	366	183	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00024937	1	8	111	55	55	13	33	98	78	215	120	869	869	868	434	434	766	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00024951	1	14	26	42	123	123	123	246	123	61	225	299	149	427	538	538	538	33	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00024980	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	404	127	63	63	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00024998	1	4	13	41	20	31	62	177	17	223	81	15	57	235	235	87	175	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00025031	1	7	45	12	34	8	93	23	38	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00025451	1	5	39	39	39	78	78	4	283	70	4	328	196	196	196	382	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00025479	1	7	48	48	24	149	74	88	166	41	49	628	314	314	157	106	42	466	466	233	233	233	233	233	233	UC	UC	UC
AUSMDU00025499	1	2	8	88	88	89	215	215	53	445	111	496	248	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00025586	1	5	39	39	39	78	78	4	283	70	4	751	277	111	264	332	154	38	19	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00025599	1	2	21	6	18	10	32	16	295	36	211	600	75	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00025750	1	2	21	6	65	65	65	32	708	708	487	121	60	437	336	497	124	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026065	1	5	63	63	239	59	7	117	37	15	57	73	287	287	287	575	287	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026288	1	2	21	6	65	65	65	32	708	708	63	92	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026399	1	2	21	6	65	65	65	32	708	708	487	121	60	972	972	972	243	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026533	1	6	25	70	140	140	70	254	127	31	185	110	829	829	829	207	187	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026534	1	6	25	70	140	140	70	149	149	18	115	58	26	124	1117	558	215	269	16	39	19	41	10	26	27	UC	UC	UC
AUSMDU00026545	1	7	45	15	36	36	36	35	48	32	249	23	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026849	1	7	48	48	24	149	74	88	166	41	49	141	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026851	1	7	48	48	24	149	74	88	166	41	49	289	415	415	51	70	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026853	1	7	45	95	47	47	191	191	11	135	133	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026855	1	7	48	48	24	149	74	88	166	41	49	628	314	314	157	647	114	490	122	104	104	52	UC	UC	UC	UC	UC	UC
AUSMDU00026861	1	2	8	49	30	30	126	12	35	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026868	1	14	3	171	171	85	331	165	330	165	534	286	22	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026872	1	14	93	38	38	38	180	90	45	65	165	115	16	220	130	35	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026873	1	7	48	48	24	149	74	88	166	41	49	628	314	314	157	647	110	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026875	1	2	8	10	10	12	19	64	16	39	15	607	607	607	607	1215	607	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026877	1	2	8	10	10	44	10	505	126	97	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026879	1	2	8	88	88	89	149	153	76	423	423	211	211	422	422	211	423	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026889	1	7	48	48	24	149	74	88	166	41	49	289	415	415	51	70	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026895	1	8	111	55	55	13	33	98	78	6	226	611	305	799	799	99	82	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026899	1	4	13	41	20	31	62	177	17	223	81	15	36	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026900	1	8	77	154	154	308	308	308	308	1	112	227	709	237	237	118	855	427	427	106	6	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026903	1	7	45	15	36	36	36	35	48	32	21	6	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026908	1	7	45	12	281	281	140	70	79	283	35	192	24	240	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026910	1	2	8	10	10	12	55	6	2	121	240	330	330	165	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026911	1	14	10	65	130	130	130	260	65	222	256	125	125	100	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026920	1	7	48	48	24	149	74	88	166	41	49	628	314	314	157	647	114	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026934	1	8	87	21	35	71	71	71	223	111	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026935	1	7	45	77	299	299	299	18	13	56	128	1	14	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026938	1	7	23	86	87	87	87	87	245	122	244	551	275	275	551	297	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026939	1	7	45	25	15	119	59	119	119	59	118	129	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026940	1	2	8	10	10	12	55	6	26	209	104	1159	579	289	72	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00026958	1	1	41	87	43	86	43	43	163	163	20	274	274	137	274	128	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027031	1	6	25	70	140	140	70	149	149	18	115	58	26	30	24	20	415	472	472	472	472	236	UC	UC	UC	UC	UC	UC
AUSMDU00027042	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	77	170	123	15	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027070	1	6	25	70	140	140	70	149	149	18	115	58	26	30	24	20	434	217	217	217	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027179	1	2	8	10	10	12	55	6	142	142	142	284	35	388	203	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027196	1	2	21	6	65	65	65	32	708	708	487	121	60	437	336	497	124	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027204	1	2	8	88	88	89	149	153	76	423	423	211	211	422	422	211	423	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027305	1	8	111	55	55	13	33	98	78	6	26	112	44	470	470	254	254	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027311	1	5	39	39	39	78	78	4	283	70	4	751	277	456	456	456	228	1211	1211	1211	1211	1211	605	302	37	UC	UC	UC
AUSMDU00027351	1	6	25	70	140	140	70	254	127	31	185	110	829	829	829	207	187	134	17	17	1126	1126	563	563	281	140	UC	UC
AUSMDU00027506	1	5	39	39	39	78	78	4	283	70	4	751	277	456	456	456	228	1211	1211	1211	1211	1211	605	302	37	UC	UC	UC
AUSMDU00027696	1	6	25	70	140	140	70	254	127	31	185	110	190	49	281	33	361	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027798	1	4	13	41	20	31	62	177	17	223	64	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00027857	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	7	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00028585	1	4	13	41	20	31	62	177	17	223	64	75	161	97	341	170	218	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00028588	1	5	63	63	239	59	7	117	37	15	65	12	354	152	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00028609	1	8	77	154	154	308	308	308	308	1	93	114	93	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00028883	1	14	10	65	130	130	130	260	65	222	24	690	690	43	31	63	347	173	173	173	173	86	86	86	43	620	155	UC
AUSMDU00028959	1	7	48	48	24	149	74	88	166	41	49	289	133	489	489	122	129	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00029072	1	2	8	10	10	46	13	140	309	309	309	618	618	309	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00029408	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	71	19	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00029443	1	7	48	48	24	88	20	45	47	169	207	207	414	207	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00029467	1	5	39	39	39	78	78	4	283	70	4	328	52	164	462	462	115	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00029683	1	2	8	88	88	89	149	153	76	194	130	130	71	107	255	982	982	122	30	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00029810	1	14	93	163	163	163	163	163	376	376	188	287	388	48	158	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00029845	1	4	13	41	20	31	62	177	17	223	81	15	36	458	229	114	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00030114	1	2	21	6	18	361	361	361	723	361	180	180	360	360	360	360	180	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00030209	1	14	3	171	171	85	331	165	330	165	481	120	619	9	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00030350	1	4	13	41	20	31	62	177	17	223	81	319	319	484	484	484	121	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00030487	1	5	39	39	39	78	78	4	283	70	4	97	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00030690	1	2	8	10	10	12	55	63	1	38	500	500	500	125	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00030820	1	5	63	63	239	59	7	117	180	22	230	669	669	167	83	85	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00030895	1	7	45	77	299	299	299	18	13	56	128	311	311	132	1059	132	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00030909	1	7	48	48	24	149	74	88	166	41	49	141	50	87	188	13	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031002	1	7	2	61	122	122	122	122	165	86	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031055	1	7	45	22	27	11	383	383	767	767	383	191	382	382	191	657	41	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031056	1	5	63	63	239	59	7	117	37	15	1063	531	265	66	426	26	396	99	99	99	99	99	134	33	UC	UC	UC	UC
AUSMDU00031162	1	14	53	53	213	106	212	183	91	45	181	45	773	386	140	205	443	443	221	55	55	55	63	80	UC	UC	UC	UC
AUSMDU00031362	1	14	3	171	171	85	331	165	330	165	534	286	22	256	513	513	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031538	1	14	26	97	48	55	110	49	371	371	371	46	81	499	98	79	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031764	1	14	26	97	48	55	110	49	371	371	371	46	81	499	98	24	89	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031862	1	6	25	70	140	140	70	149	149	18	115	58	26	120	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031884	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031899	1	7	45	46	119	17	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00031978-B	1	6	25	70	140	140	70	149	149	18	115	58	26	120	137	127	44	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032107-B	1	2	21	6	18	361	361	361	723	361	180	180	360	360	360	360	180	426	106	6	280	280	280	280	17	UC	UC	UC
AUSMDU00032111	1	14	53	53	213	106	212	183	91	45	181	45	773	386	140	205	443	443	221	55	55	55	63	80	UC	UC	UC	UC
AUSMDU00032164	1	6	25	70	140	140	70	254	127	31	185	110	51	131	97	68	118	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032188	1	5	63	63	239	59	7	117	37	15	65	12	43	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032222	1	2	8	10	10	44	10	116	116	116	233	233	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032349	1	6	25	70	140	140	70	254	127	31	185	110	829	829	829	207	187	134	17	278	139	34	101	UC	UC	UC	UC	UC
AUSMDU00032351	1	6	25	70	140	140	70	254	127	31	185	110	51	110	150	75	130	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032387	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	439	48	179	179	179	179	44	22	57	UC	UC	UC
AUSMDU00032445	1	7	48	48	24	149	74	88	166	41	49	628	314	314	157	106	182	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032460	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	71	368	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032553	1	4	13	50	22	167	167	167	83	216	108	84	130	215	53	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032663	1	7	45	77	299	299	299	18	13	56	507	126	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032717	1	2	8	88	88	89	149	153	76	194	130	130	71	445	222	111	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032778	1	5	39	39	39	78	78	4	283	70	61	1339	1339	334	167	64	211	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00032793	1	14	26	97	48	55	110	49	371	371	371	46	81	499	98	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00033913	1	18	18	13	105	105	52	252	97	24	125	174	539	269	269	269	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034031	1	6	25	70	140	140	70	149	149	18	115	58	26	124	265	265	74	139	139	34	126	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034032	1	6	25	70	140	140	70	254	127	31	185	110	190	49	281	33	168	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034098	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034108	1	7	48	48	24	149	74	88	166	41	49	141	201	108	230	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034110	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034183	1	7	48	48	24	149	74	88	166	41	49	628	314	314	157	106	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034199	1	5	39	39	39	78	78	4	283	70	4	751	207	103	400	29	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034264	1	2	8	49	17	49	12	79	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034343	1	15	75	37	73	73	73	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034344	1	2	8	10	10	12	55	63	1	424	212	156	487	331	165	331	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034345	1	2	8	10	10	12	19	14	46	177	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034346	1	2	8	10	10	12	55	63	1	319	159	733	733	366	183	45	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034347	1	5	63	63	239	59	7	117	180	22	230	17	40	230	275	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034348	1	14	26	97	48	55	110	49	371	371	371	46	81	499	98	24	212	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034349	1	14	26	97	48	55	110	49	371	371	371	46	81	499	98	80	107	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034350	1	14	93	38	38	38	180	90	45	65	165	115	192	212	13	1022	511	511	511	511	511	511	511	127	127	100	UC	UC
AUSMDU00034351	1	14	93	38	38	38	180	90	45	65	165	115	192	212	13	1022	511	511	511	511	511	511	511	127	127	UC	UC	UC
AUSMDU00034352	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	77	382	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034353	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	7	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034354	1	6	25	70	140	140	70	149	149	18	115	58	26	124	1117	558	215	269	16	39	19	41	10	UC	UC	UC	UC	UC
AUSMDU00034355	1	6	25	70	140	140	70	149	149	18	115	58	26	124	1117	558	103	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034356	1	6	25	70	140	140	70	254	127	31	185	110	190	49	5	260	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034357	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	160	66	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034358	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	1539	192	192	192	48	24	UC	UC	UC	UC	UC	UC
AUSMDU00034359	1	6	25	70	140	140	70	149	149	18	115	58	26	30	24	162	54	57	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034360	1	6	25	70	140	140	70	254	127	31	185	110	190	49	281	152	192	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034361	1	6	25	70	140	140	70	254	127	31	185	110	190	49	272	272	9	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034362	1	6	25	70	140	140	70	254	127	31	185	110	190	49	272	272	9	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034364	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	95	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034365	1	6	25	70	140	140	70	254	127	31	185	110	190	49	281	33	361	187	93	93	93	46	11	908	908	908	113	UC
AUSMDU00034366	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	324	890	507	507	507	507	63	UC	UC	UC	UC	UC	UC
AUSMDU00034367	1	6	25	70	140	140	70	254	127	31	185	110	51	131	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034368	1	14	3	171	171	85	331	165	330	165	481	120	100	17	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034369	1	7	45	15	36	36	36	35	48	430	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034370	1	2	8	10	10	12	55	6	26	127	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034371	1	7	45	22	19	182	1	21	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034372	1	2	8	10	10	12	19	64	352	176	2	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034373	1	7	48	48	24	149	74	88	66	66	94	317	317	317	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034375	1	14	93	163	163	163	163	163	376	376	188	287	388	48	514	514	257	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034376	1	14	93	163	163	163	163	163	376	376	188	287	388	48	514	514	257	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034377	1	5	63	63	239	59	7	117	37	15	65	12	354	455	113	319	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034378	1	5	63	63	239	59	7	117	37	15	65	282	110	241	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034379	1	5	63	63	239	59	7	117	37	15	65	12	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034380	1	7	45	12	281	281	140	70	79	283	35	279	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034381	1	2	8	10	10	12	55	63	1	38	60	217	217	217	27	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034382	1	5	39	39	39	78	78	4	283	70	4	97	747	172	673	42	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034383	1	5	39	39	39	78	78	4	283	70	4	97	61	908	908	454	113	69	34	559	559	279	139	69	UC	UC	UC	UC
AUSMDU00034384	1	5	39	39	39	78	78	4	283	70	4	328	52	164	462	462	115	245	61	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034385	1	5	39	39	39	78	78	4	283	70	4	328	196	196	196	382	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034386	1	7	48	48	24	149	74	88	166	41	49	628	314	314	157	647	114	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034387	1	7	45	22	27	11	210	210	210	420	420	210	210	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034389	1	8	111	55	55	13	33	98	78	6	26	77	755	755	193	154	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034390	1	4	13	41	20	31	62	177	17	223	81	10	356	356	356	178	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034391	1	4	13	41	20	31	62	177	17	223	81	15	205	51	94	81	381	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034392	1	4	13	41	20	31	62	177	17	223	81	319	319	484	484	484	121	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034393	1	4	13	41	20	31	62	177	17	223	59	561	280	140	395	115	157	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034394	1	5	19	60	121	121	121	121	335	335	335	334	334	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034395	1	14	10	65	130	130	130	260	65	222	24	136	369	184	2239	2239	637	637	637	637	637	637	318	318	318	159	133	UC
AUSMDU00034396	1	6	25	70	140	140	70	149	149	18	115	58	23	105	1041	150	724	90	90	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034397	1	6	25	92	92	369	369	369	369	369	817	817	819	819	819	204	102	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034398	1	7	48	48	24	88	20	45	334	167	167	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034399	1	2	8	4	53	26	37	8	96	96	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034479	1	6	25	70	140	140	70	149	149	18	115	58	26	30	24	162	152	949	949	949	949	949	59	UC	UC	UC	UC	UC
AUSMDU00034480	1	14	26	97	48	55	110	49	371	371	371	46	81	499	98	79	403	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034565	1	2	21	6	65	65	65	32	708	708	487	121	60	449	224	224	151	210	210	210	210	210	105	105	105	105	13	UC
AUSMDU00034620	1	2	8	10	10	12	22	91	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034708	1	2	21	6	65	65	65	32	708	708	487	121	60	449	224	224	151	210	210	210	210	210	105	105	105	105	13	UC
AUSMDU00034727	1	6	25	70	140	140	70	254	127	31	185	110	190	49	281	663	45	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034734	1	2	8	10	10	12	55	6	195	391	391	391	782	782	391	195	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034761	1	8	87	21	35	71	71	71	223	111	505	505	505	15	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00034796	1	2	8	10	10	46	5	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00035030	1	5	63	63	239	59	7	117	180	22	230	17	40	847	423	52	53	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
